,Unnamed: 0,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,full_kappa,learn_prediction,learn_ll,learn_alpha,learn_kappa,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,plan_kappa,learn_rho,plan_alpha
1510,1510,10,10,16,185,2,2,2,0,True,0,0,23,True,train,0.6072341825773588,0.21015696017515892,2.483506793702998,0.4040652520231626,2.0794415416798357,-0.49884075906798675,5.0,0.8,0.9,0.1399284588673344,-1.9666239950724322,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
1511,1511,11,11,10,195,2,6,2,0,False,0,0,23,True,test,0.6609271104327514,0.2226087669538861,2.2422702499536378,0.46227869486611184,1.779991555087526,-1.081540181241061,5.0,0.8,0.9,0.14201431889362548,-0.15316786832064164,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
1512,1512,12,12,22,217,2,2,2,0,True,0,0,23,True,train,0.677198126649173,0.2356508655509681,2.2312852814834567,0.4606544724933226,1.7706308089901344,-0.3897913950453927,5.0,0.8,0.9,0.14414455716363417,-1.936938613753946,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.8557959856638674,0.75,0.9,0.75,30.0
1513,1513,13,13,10,227,2,1,2,0,False,0,0,23,True,train,0.7369380070079855,0.2485079847220481,2.2986250789463147,0.5634691434587712,1.7351559354875434,-1.3353655597822067,5.0,0.8,0.9,0.14628076324390304,-0.1581529018285148,30.0,0.9,0.4956468661087865,2.326776651522649,0.4508369793506531,1.8759396721719959,-0.6844785937775612,0.75,0.9,0.75,30.0
1514,1514,14,14,20,247,3,2,2,1,False,0,0,23,True,train,0.6827869121147124,0.26263835254230666,2.558671928922382,0.6774723062411445,1.8811996226812377,-1.148181529400235,5.0,0.8,0.9,0.13912190207315725,-0.14980236654457985,30.0,0.9,0.557427717948718,2.5238097586175954,0.6152313295056613,1.9085784291119343,-0.8151514786057581,0.75,0.9,0.75,30.0
1515,1515,15,15,14,261,4,4,2,3,True,0,0,23,True,train,0.41870447131139377,0.26280661608682,2.3775499514740748,0.4889170712993389,1.8886328801747359,-0.870589926980399,5.0,0.8,0.9,0.11356387192991037,-2.1753898520629655,30.0,0.9,0.47574534538152613,2.3317015636585228,0.4098632834413797,1.921838280217143,-0.7428725566025021,0.75,0.9,0.75,30.0
1516,1516,16,16,6,267,2,5,2,0,False,0,0,23,True,train,0.7046012574197128,0.25971343010233916,2.2102073344536466,0.45532846836938523,1.7548788660842616,-1.2194291655618685,5.0,0.8,0.9,0.14935790909034052,-0.16176381359937203,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
1517,1517,17,17,9,276,4,4,2,3,True,0,0,23,False,test,0.20189677906944561,0.27137787516544337,2.185608738494617,0.10616719681478064,2.079441541679836,-1.599998706888935,5.0,0.8,0.9,0.11514284943940767,-2.161581752434232,30.0,0.9,0.253506724137931,2.1744184041828665,0.09497686250303045,2.079441541679836,-1.3723649311037471,0.75,0.9,0.75,30.0
1518,1518,18,18,12,288,2,2,2,0,True,0,0,23,True,train,0.717562256402882,0.2720840116988412,2.199037417092547,0.45159155643591087,1.7474458606566359,-0.3318955666067711,5.0,0.8,0.9,0.15170772322145684,-1.885799482773567,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.8557959856638674,0.75,0.9,0.75,30.0
1519,1519,19,19,17,305,2,2,2,0,True,0,0,23,True,train,0.796674162917885,0.2832246863078954,2.3061824899051517,0.6059794929433728,1.700202996961779,-0.22730951324860196,5.0,0.8,0.9,0.15381709788064787,-1.871991058514389,30.0,0.9,0.5404593652968038,2.386844117468904,0.5381932169235902,1.8486509005453138,-0.6153358245684207,0.75,0.9,0.75,30.0
1520,1520,20,20,21,326,1,1,2,2,True,0,0,23,True,test,0.5883499519925608,0.2959366725358727,2.6541456923379267,0.7724804033641824,1.8816652889737444,-0.5304333516689378,5.0,0.8,0.9,0.1238081709866067,-2.089021919402321,30.0,0.9,0.5847064025260844,2.538218350385204,0.6657307696884349,1.8724875806967693,-0.5366454337559928,0.75,0.9,0.75,30.0
1521,1521,21,21,13,339,1,0,2,2,False,0,0,23,True,train,0.509673419729119,0.2923648009594446,2.3845924663667315,0.5191457519580627,1.8654467144086686,-0.7126836195347827,5.0,0.8,0.9,0.12669129272401378,-0.13546616906825729,30.0,0.9,0.49564686610878655,2.326776651522649,0.4508369793506526,1.875939672171996,-0.6844785937775612,0.75,0.9,0.75,30.0
1522,1522,22,22,7,346,6,2,2,3,False,0,0,23,True,train,0.3313001493832243,0.29017387051542215,2.401282174304074,0.32184063262423784,2.079441541679836,-0.40241997331571544,5.0,0.8,0.9,0.110683872566053,-0.11730250776521534,30.0,0.9,0.39978457575757576,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.5104666478015323,0.75,0.9,0.75,30.0
