,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,learn_rho,plan_alpha
1063,63,63,15,1010,5,5,5,0,True,0,0,19,train,0.5915805184928006,0.16844816126201098,1.9357078832969354,0.4791650877097944,1.456542795587141,-0.5249574788891899,54.6,0.8831578947368421,0.4556244164164663,-0.7860864570618097,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1064,64,64,24,1034,4,4,5,1,True,0,0,19,train,0.5542869791059245,0.16980785944982277,2.0006385273160086,0.4696684335563982,1.5309700937596105,-0.5900727135306029,54.6,0.8831578947368421,0.2048051612400143,-1.585696184767076,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1065,65,65,13,1047,5,0,5,0,False,0,0,19,train,0.5942379547668488,0.1700101220660669,1.930926217318924,0.4796757657678522,1.451250451551072,-0.9019883866863514,54.6,0.8831578947368421,0.4576606401521697,-0.6118633482965808,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1066,66,66,24,1071,6,6,5,2,True,0,0,19,train,0.5098265167888966,0.17136557911989622,2.0728962890746634,0.45321563546923527,1.6196806536054282,-0.6736847742914028,54.6,0.8831578947368421,0.09328519618262016,-2.372093852714664,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1067,67,67,10,1081,5,7,5,0,False,0,0,19,train,0.5962594410273868,0.17120066504118087,1.9272689675096544,0.4800493117827881,1.4472196557268662,-0.9069827880682304,54.6,0.8831578947368421,0.46005661679423215,-0.6162909908357789,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1068,68,68,10,1091,5,3,5,0,False,0,0,19,train,0.5985307429900335,0.17255111772288698,1.923147754705701,0.48045261580963383,1.4426951388960672,-0.9126243188633011,54.6,0.8831578947368421,0.4659339079954158,-0.6272356798816975,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1069,69,69,18,1109,5,5,5,0,True,0,0,19,train,0.600784728253001,0.1739021801383718,1.9190418757217584,0.48083591476430726,1.4382059609574511,-0.5095185978749196,54.6,0.8831578947368421,0.4716832600672727,-0.7514475778370812,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1070,70,70,18,1127,4,3,5,1,False,0,0,19,train,0.5577360966767625,0.17525377400808145,1.994779362260596,0.47072550471272157,1.5240538575478744,-0.8158485087354638,54.6,0.8831578947368421,0.2026832334033426,-0.22650323047536086,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1071,71,71,26,1153,6,6,5,2,True,0,0,19,train,0.5111045544365609,0.17543339116396864,2.0708361098387984,0.45377451131806196,1.6170615985207364,-0.671181102199747,54.6,0.8831578947368421,0.09566233032656098,-2.346930680514876,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1072,72,72,15,1168,5,5,5,0,True,0,0,19,train,0.6030237993440072,0.1752596325824662,1.914946827731841,0.4811998810262441,1.433746946705597,-0.5057986148016174,54.6,0.8831578947368421,0.46971569068899083,-0.7556276807396562,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1073,73,73,9,1177,5,5,5,0,True,0,0,19,train,0.6052262309513335,0.1766011490611397,1.9109034724021927,0.48154137360488475,1.429362098797308,-0.5021529553909849,54.6,0.8831578947368421,0.47515464181368766,-0.7441149662181843,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1074,74,74,14,1191,5,5,5,0,True,0,0,19,train,0.6074118187252329,0.17794303397970843,1.9068755516759808,0.48186397000228687,1.425011581673694,-0.49854826866510404,54.6,0.8831578947368421,0.4804813889052271,-0.7329667840894002,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1075,75,75,13,1204,5,7,5,0,False,0,0,19,train,0.6095806386534076,0.17928521388988578,1.9028631622636416,0.48216793513225853,1.420695227131383,-0.9405338320597245,54.6,0.8831578947368421,0.4856991656179272,-0.6649469038380623,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1076,76,76,14,1218,6,7,5,2,False,0,0,19,train,0.5122626486928318,0.18062761636189076,2.0689514140870897,0.4542810615159111,1.6146703525711785,-0.7179782325529138,54.6,0.8831578947368421,0.09772625043329715,-0.10283731320472748,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1077,77,77,20,1238,6,5,5,2,False,0,0,19,train,0.5147385366912316,0.1804443963187369,2.0650279770335462,0.4553211319270579,1.6097068451064882,-0.7230674337009335,54.6,0.8831578947368421,0.10361834041164072,-0.10938899734013355,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1078,78,78,18,1256,5,5,5,0,True,0,0,19,test,0.6111525442183076,0.18025989411711735,1.8999384637318117,0.4823786054224438,1.4175598583093678,-0.49240868776612734,54.6,0.8831578947368421,0.48383724432492553,-0.7260067008735704,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1079,79,79,18,1274,5,5,5,0,True,0,0,19,train,0.6132755746555677,0.18159165692858362,1.8959847754577166,0.48264884467795854,1.413335930779758,-0.48894089323888035,54.6,0.8831578947368421,0.48879490232436806,-0.7158123001391006,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1080,80,80,16,1290,1,1,5,3,True,0,0,19,train,0.4529645884728652,0.18292351438088741,2.1589984622755845,0.42488988439410913,1.7341085778814755,-0.7919413276962038,54.6,0.8831578947368421,0.036873166934739486,-3.3002711758021013,2.87,0.5435031674296924,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.6097197446003342,0.8984210526315789,0.95,1.0
1081,81,81,27,1317,3,3,5,3,True,0,0,19,test,0.4547024293373826,0.18255252280883139,2.1561148404327852,0.4260001231079795,1.730114717324806,-0.7881120754397295,54.6,0.8831578947368421,0.04143018208597877,-3.1837456278752394,2.87,0.5435031674296924,2.079441541679836,0.533398511312676,1.5460430303671602,-0.6097197446003342,0.8984210526315789,0.95,1.0
1082,82,82,10,1327,5,2,5,0,False,1,4,19,test,0.614194629277642,0.18216921246557988,1.8942695506288731,0.4827608946703022,1.411508655958571,-0.9524222576059582,54.6,0.8831578947368421,0.48925699886208085,-0.6718887484856476,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1083,83,83,15,1342,6,6,5,2,True,0,0,19,test,0.5149718557969114,0.18348972984257259,2.0646175198507564,0.4554288163675436,1.6091887034832126,-0.6636430287497447,54.6,0.8831578947368421,0.10537297190031701,-2.2502491093429184,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1084,84,84,22,1364,5,5,5,0,True,0,0,19,train,0.6159842443902018,0.18330137154089504,1.8909160208245073,0.48297092810228903,1.4079450927222181,-0.48453389306435507,54.6,0.8831578947368421,0.4906325761838277,-0.712059748661346,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1085,85,85,11,1375,6,7,5,2,False,0,0,19,train,0.5170350524260693,0.18461670355132925,2.0613216541582937,0.45628579358061866,1.605035860577675,-0.7278112002737643,54.6,0.8831578947368421,0.109964219224319,-0.11649361394533253,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1086,86,86,11,1386,4,1,5,1,False,0,0,19,test,0.5595337572219736,0.18442536708100996,1.9916873888455695,0.47126703555080973,1.5204203532947598,-0.8199214704175103,54.6,0.8831578947368421,0.18723218696019445,-0.20730980304068872,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1087,87,87,8,1394,3,4,5,3,False,0,0,19,train,0.4537124302482966,0.18455995972518008,2.157515020859101,0.4254624705088183,1.732052550350283,-0.6046097573599173,54.6,0.8831578947368421,0.04305177592525261,-0.04400599131800427,2.87,0.5435031674296924,2.079441541679836,0.533398511312676,1.5460430303671602,-0.7841735174809169,0.8984210526315789,0.95,1.0
1088,88,88,23,1417,6,6,5,2,True,0,0,19,train,0.5185428869193285,0.18418503169474923,2.0589134650969867,0.4569033184520699,1.6020101466449168,-0.6567325412917953,54.6,0.8831578947368421,0.11411184657623963,-2.1705762012439114,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1089,89,89,13,1430,1,0,5,3,False,0,0,19,train,0.4513500905764497,0.1839935754630481,2.1613275885746375,0.4239847165681393,1.737342872006498,-0.6002947286350167,54.6,0.8831578947368421,0.038210570225126396,-0.038959740243805045,2.87,0.5435031674296924,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809169,0.8984210526315789,0.95,1.0
1090,90,90,15,1445,5,5,5,0,True,0,0,19,train,0.6165151383727043,0.18363878920087634,1.8899167938950068,0.4830312014013909,1.4068855924936159,-0.4836724013301414,54.6,0.8831578947368421,0.4811517498558465,-0.7315725703665409,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1091,91,91,17,1462,5,5,5,0,True,0,0,19,train,0.618531463549728,0.18492850861363397,1.886125937558624,0.48325025242718567,1.4028756851314381,-0.48040721770825545,54.6,0.8831578947368421,0.4855517511399761,-0.722469403440243,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1092,92,92,13,1475,1,1,5,3,True,0,0,19,train,0.45232849864438623,0.18621814497645958,2.159902719452341,0.4245393576433525,1.7353633618089885,-0.793346596204732,54.6,0.8831578947368421,0.040561650822336245,-3.2049322197795274,2.87,0.5435031674296924,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.6097197446003342,0.8984210526315789,0.95,1.0
1093,93,93,14,1489,5,4,5,0,False,0,0,19,train,0.6199783971750863,0.1858636577150677,1.883403274740096,0.4833982138988824,1.4000050608412136,-0.9675271783383328,54.6,0.8831578947368421,0.4879979788460041,-0.6694267063840226,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1094,94,94,7,1496,5,4,5,0,False,0,0,19,train,0.6219606684007759,0.18714794399279364,1.8796532254462834,0.4835892338007588,1.3960639916455246,-0.9727570369257684,54.6,0.8831578947368421,0.4922240323530763,-0.6777149372455818,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809171,0.8984210526315789,0.95,1.0
1095,95,95,14,1510,4,4,5,1,True,0,0,19,train,0.5605389741644546,0.18843204580101425,1.9899415909216596,0.4715678390315504,1.5183737518901093,-0.5788565042496009,54.6,0.8831578947368421,0.18375728828759397,-1.6941394775256213,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1096,96,96,16,1526,5,5,5,0,True,0,0,19,train,0.6240938395377871,0.18854672281982712,1.8756056088432445,0.4837788590438813,1.391826749799363,-0.47145453804457194,54.6,0.8831578947368421,0.49316730236359696,-0.706906806800478,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1097,97,97,18,1544,4,4,5,1,True,0,0,19,train,0.5628719528502449,0.18982606551358513,1.9859471172205074,0.4722426742839758,1.5137044429365316,-0.574703113921144,54.6,0.8831578947368421,0.18783989011703808,-1.6721653273242734,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1098,98,98,14,1558,5,5,5,0,True,0,0,19,test,0.6261929448874753,0.18993418737017814,1.8716070602784134,0.4839493791569076,1.3876576811215058,-0.46809673670156654,54.6,0.8831578947368421,0.49405351682934445,-0.7051114339992414,2.87,0.5435031674296925,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.609719744600334,0.8984210526315789,0.95,1.0
1099,99,99,18,1576,3,2,5,3,False,0,0,19,train,0.44983151238579316,0.19120874395457124,2.1630927977990644,0.4232936807406863,1.7397991170583782,-0.5975307065517401,54.6,0.8831578947368421,0.043068106043684225,-0.04402305625146395,2.87,0.5435031674296924,2.079441541679836,0.533398511312676,1.5460430303671602,-0.7841735174809169,0.8984210526315789,0.95,1.0
1100,0,0,12,12,5,5,5,0,True,0,0,2,train,0.7498484563928876,0.12499999999999999,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,54.6,0.9594736842105264,0.12499999999999999,-2.079441541679836,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1101,1,1,16,28,0,0,5,3,True,0,0,2,train,0.7484835553141126,0.12745896044950475,2.084215024736628,1.0989543822080041,0.9852606425286237,-0.28970604555202845,54.6,0.9594736842105264,0.10715876957534015,-2.2334437164980008,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1102,2,2,19,47,1,1,5,3,True,0,0,2,train,0.749838074746223,0.12663015084171236,2.079498230126119,1.0983117227143113,0.9811865074118078,-0.28789799609998346,54.6,0.9594736842105264,0.1208298172499265,-2.1133721924001883,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1103,3,3,23,70,5,5,5,0,True,0,0,2,train,0.7512230312939078,0.12582876574256027,2.0746012725599576,1.097624233364999,0.9769770391949585,-0.28605269222113383,54.6,0.9594736842105264,0.15045868087133837,-1.894066778193171,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1104,4,4,21,91,7,7,5,2,True,0,0,2,test,0.7471317446943292,0.12825987116129178,2.088934950285008,1.0995781868352066,0.9893567634498016,-0.29151374434715777,54.6,0.9594736842105264,0.09501266876318014,-2.353745040870741,1.88,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
1105,5,5,18,109,5,4,5,0,False,0,0,2,train,0.7551555611275739,0.12825583300140653,2.060657363796982,1.0955543307322027,0.965103033064779,-1.4071322134771762,54.6,0.9594736842105264,0.19352189252716828,-0.21507852689029083,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1106,6,6,14,123,1,1,5,3,True,0,0,2,train,0.7499043413228654,0.13068081982163446,2.0792589992386787,1.0982786160942055,0.9809803831444734,-0.28780962548916983,54.6,0.9594736842105264,0.13166639521606707,-2.0274838644013737,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1107,7,7,10,133,5,5,5,0,True,0,0,2,train,0.7577353760103839,0.12988250899519568,2.051404797604912,1.094089943409105,0.9573148541958071,-0.27742106245792797,54.6,0.9594736842105264,0.2222722886648301,-1.503852123160545,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1108,8,8,23,156,5,5,5,0,True,0,0,2,train,0.7614974814029835,0.13229759493942259,2.037758056507579,1.0917993744852894,0.9459586820222893,-0.27246841406803884,54.6,0.9594736842105264,0.2608086871207749,-1.343968139972215,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1109,9,9,7,163,7,7,5,2,True,0,0,2,train,0.7496682606296611,0.1347193335422902,2.080073873704361,1.0983911825957513,0.9816826911086094,-0.28812448946420827,54.6,0.9594736842105264,0.10945241108761082,-2.212265426132003,1.88,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
1110,10,10,15,178,5,5,5,0,True,0,0,2,train,0.765088136590912,0.13467692111795612,2.02458377440733,1.0894420626105898,0.93514171179674,-0.2677642405619549,54.6,0.9594736842105264,0.28784409045550946,-1.2453362980154432,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1111,11,11,11,189,5,5,5,0,True,0,0,2,train,0.7686588590076479,0.1370910745932445,2.011304926814615,1.0869227843358062,0.9243821424788086,-0.2631080242783177,54.6,0.9594736842105264,0.3197116853493064,-1.140335672601183,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1112,12,12,19,208,5,0,5,0,False,0,0,2,test,0.7721468396957948,0.13951063699186958,1.9981729050567925,1.0842917702921437,0.9138811347646486,-1.479053891260007,54.6,0.9594736842105264,0.34935664230434815,-0.4297936245325254,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1113,13,13,11,219,4,5,5,1,False,0,0,2,train,0.7552601802347594,0.1419350364394647,2.0602289373502725,1.0954881177416989,0.9647408196085734,-1.4075595928584865,54.6,0.9594736842105264,0.09910484681252721,-0.10436639530649998,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1114,14,14,11,230,4,4,5,1,True,0,0,2,train,0.758912449754336,0.1426323122278178,2.0470951279730394,1.0933833336669734,0.953711794306066,-0.2758688577070465,54.6,0.9594736842105264,0.12215533666695216,-2.1024617927775484,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1115,15,15,11,241,5,5,5,0,True,0,0,2,train,0.7774152860523339,0.14331208396465675,1.978055098878548,1.07999606314127,0.8980590357372781,-0.251780597710849,54.6,0.9594736842105264,0.36426510460415856,-1.0098733670818654,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1116,16,16,22,263,5,5,5,0,True,0,0,2,train,0.7806678895861495,0.14571784457620063,1.9654260860749109,1.0771380177122845,0.8882880683626264,-0.24760545698721476,54.6,0.9594736842105264,0.3874172436241068,-0.9482530178379682,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1117,17,17,25,288,5,5,5,0,True,0,0,2,train,0.7838465070684227,0.1481269834513476,1.9529389124048886,1.074191502224195,0.8787474101806936,-0.24354205959996894,54.6,0.9594736842105264,0.40907294448756853,-0.8938617904611538,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1118,18,18,18,306,0,0,5,3,True,0,0,2,train,0.7371793136652265,0.1505389970550045,2.1228451104974426,1.1034845455370859,1.0193605649603568,-0.30492411426218136,54.6,0.9594736842105264,0.07781886064436785,-2.5533714524431135,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1119,19,19,9,315,3,5,5,3,False,0,0,2,test,0.7303219026385057,0.14970255654933234,2.145709754544539,1.10553650841923,1.040173246125309,-1.3105262632521841,54.6,0.9594736842105264,0.04500047338836417,-0.046044434196151875,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1120,20,20,21,336,4,4,5,1,True,0,0,2,train,0.7629450900816658,0.1488763687778129,2.0323258653240135,1.0908446492210302,0.9414812161029835,-0.2705692161042955,54.6,0.9594736842105264,0.12964828691254776,-2.0429299802544634,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1121,21,21,5,341,5,0,5,0,False,1,1,2,train,0.7856333616533039,0.1495007848600347,1.9458431040459447,1.0724643026939005,0.8733788013520442,-1.5400674666193923,54.6,0.9594736842105264,0.4036519703884754,-0.5169308400435335,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1122,22,22,18,359,0,0,5,3,True,0,0,2,train,0.7387187309692501,0.15187450444105693,2.1176397954001933,1.1029512680100844,1.014688527390109,-0.302838038102817,54.6,0.9594736842105264,0.08799086917541692,-2.430522229257569,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1123,23,23,24,383,5,5,5,0,True,0,0,2,train,0.7876242142793849,0.15105450198852916,1.937887449953403,1.0704826817235604,0.8674047682298424,-0.23873418830253232,54.6,0.9594736842105264,0.41172562160785997,-0.8873981184583317,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1124,24,24,11,394,2,2,5,3,True,0,0,2,train,0.7279703076217022,0.15341621479807824,2.15340611051562,1.1061194750233578,1.0472866354922625,-0.31749501785115763,54.6,0.9594736842105264,0.042735192804963365,-3.1527325107336788,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1125,25,25,12,406,3,3,5,3,True,0,0,2,train,0.7319829487981842,0.1526034718716023,2.1401902074839954,1.10508482076479,1.0351053867192053,-0.31199805928368646,54.6,0.9594736842105264,0.05296682094514097,-2.938089581365293,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1126,26,26,17,423,5,5,5,0,True,0,0,2,test,0.7885922517852764,0.15179701280264074,1.93396970446189,1.0694894172724971,0.864480287189393,-0.23750588286550356,54.6,0.9594736842105264,0.4146712512644557,-0.8802692383082474,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1127,27,27,18,441,5,5,5,0,True,0,0,2,test,0.7914941567805167,0.15413306386577058,1.9222345182326928,1.0664459524977135,0.8557885657349793,-0.23383278215134445,54.6,0.9594736842105264,0.42945158669641265,-0.8452462640592701,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1128,28,28,11,452,6,7,5,2,False,0,0,2,train,0.7401431849969482,0.15647067968162034,2.1126270457511263,1.102414790247354,1.010212255503772,-1.3476245111906229,54.6,0.9594736842105264,0.05215894485393558,-0.05356845413221895,1.88,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409482,0.9594736842105264,0.95,1.0
1129,29,29,22,474,5,5,5,0,True,0,0,2,train,0.7941382208954538,0.1563050914649672,1.911432134505401,1.0635547450708978,0.8478773894345032,-0.23049775115315824,54.6,0.9594736842105264,0.43779425347267237,-0.826006219898496,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1130,30,30,11,485,2,2,5,3,True,0,0,2,train,0.728517806826687,0.15863173476864711,2.151565942251134,1.105985073396485,1.045580868854649,-0.31674321050670845,54.6,0.9594736842105264,0.04905738784320371,-3.0147644856947977,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1131,31,31,20,505,3,3,5,3,True,0,0,2,train,0.7324352975203284,0.15782700668271202,2.138630514738772,1.1049521229325343,1.0336783918062378,-0.31138027302259824,54.6,0.9594736842105264,0.059214147145849216,-2.826594793583187,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1132,32,32,21,526,4,5,5,1,False,0,0,2,test,0.7647353130865024,0.15702816361059752,2.0255532414872652,1.0896203805213618,0.9359328609659036,-1.4470440713771937,54.6,0.9594736842105264,0.12252196080620681,-0.1307033505150656,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
1133,33,33,17,543,5,5,5,0,True,0,0,2,train,0.795660096046162,0.15756692898592572,1.9051409060389148,1.0618317017076206,0.8433092043312942,-0.2285831993520136,54.6,0.9594736842105264,0.4327928113476968,-0.8374961612280638,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1134,34,34,14,557,5,5,5,0,True,0,0,2,train,0.7983526719640741,0.1598578062009628,1.893958572510431,1.0586984786626774,0.8352600938477538,-0.22520483434404018,54.6,0.9594736842105264,0.4447150807342389,-0.8103214698879406,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1135,35,35,20,577,3,3,5,3,True,0,0,2,test,0.73283733301002,0.16214922425572678,2.1372175185159215,1.1048299858512083,1.0323875326647134,-0.31083152121845825,54.6,0.9594736842105264,0.06482586468425783,-2.736050608899623,1.88,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1136,36,36,22,599,4,4,5,1,True,0,0,2,train,0.7682354922414908,0.16135089941361108,2.012451184336177,1.0871458776145162,0.925305306721661,-0.26365896231322133,54.6,0.9594736842105264,0.1296309095908763,-2.0430640235709485,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1137,37,37,13,612,5,5,5,0,True,0,0,2,train,0.8006501366994563,0.16185381336286828,1.884314998408394,1.055924491129904,0.8283905072784901,-0.22233121047806823,54.6,0.9594736842105264,0.4443933597050088,-0.8110451634862432,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
1138,38,38,18,630,5,5,5,0,True,0,0,2,train,0.8032117917659122,0.16412242356827533,1.8734698151329563,1.0527261274227517,0.8207436877102045,-0.2191368491689805,54.6,0.9594736842105264,0.45505369421996156,-0.7873398577190925,1.88,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
