,goal,t,i,n_samples,accuracy,surprise,cost,error
1165,3,50,65,3259,0.4083753521792964,2.78773129554975,0.8313424428034581,1.9563888527462916
1166,3,50,66,2566,0.4322146554945249,2.78340459127378,0.8408446479617563,1.9425599433120238
1167,3,50,67,2371,0.3825304854503537,2.781341988057526,0.7506447914869424,2.0306971965705833
1168,3,50,68,2239,0.42650641595722183,2.7945517643456643,0.8697915665091818,1.9247601978364828
1169,3,50,69,1564,0.44102775678863254,2.8309039845198054,0.8907943084072305,1.9401096761125751
1170,3,50,70,2094,0.42795502330561924,2.802004355257554,0.9061463765433043,1.89585797871425
1171,3,50,71,2840,0.4299017315366617,2.7942451609138192,0.8871605200589101,1.907084640854909
1172,3,50,72,2358,0.3569659247832771,2.7749632171267224,0.6863281453413443,2.088635071785378
1173,3,50,73,2274,0.3827115794091374,2.794881914297976,0.7763151785860674,2.018566735711909
1174,3,50,74,2101,0.34410697900461445,2.8128916213099306,0.6459214376190663,2.1669701836908644
1175,3,50,75,2520,0.4269297867442349,2.7986866050582977,0.846961130712458,1.9517254743458394
1176,3,50,76,2048,0.41481082454571777,2.813733016233644,0.9206796755177604,1.8930533407158832
1177,3,50,77,2711,0.41457756320663125,2.771131537387578,0.8398640549673569,1.931267482420221
1178,3,50,78,1650,0.4404793649803279,2.768640585988993,0.8445802676330428,1.9240603183559501
1179,3,50,79,3411,0.342884166190361,2.783935117057587,0.6395033253175364,2.1444317917400504
1180,3,50,80,1917,0.3316355373249837,2.7910636539218174,0.6104313850059822,2.1806322689158355
1181,3,50,81,2104,0.37452523546455696,2.7629389334415606,0.6706212022925517,2.092317731149009
1182,3,50,82,2445,0.3416400928384007,2.7774131553229773,0.6258237091193085,2.1515894462036687
1183,3,50,83,3184,0.4201448761274886,2.838647195465155,0.8765524179842508,1.9620947774809046
1184,3,50,84,2495,0.35978433020626666,2.78515769624302,0.7605068018470719,2.0246508943959483
1185,3,50,85,3047,0.40603770860469424,2.7838195171430296,0.8299474437961187,1.9538720733469108
1186,3,50,86,2101,0.43770578995381904,2.8356129738351834,1.0336433881677705,1.8019695856674127
1187,3,50,87,2554,0.4598872939899154,2.8192189797714224,0.9989867416597952,1.8202322381116274
1188,3,50,88,1928,0.3926342976700769,2.795332882113442,0.7865373822627661,2.0087954998506756
1189,3,50,89,2199,0.42327592874655023,2.783320052720759,0.8200986287660414,1.9632214239547174
1190,3,50,90,2546,0.39489569750821113,2.779690376476757,0.8005921339127902,1.9790982425639667
1191,3,50,91,1752,0.49357479354581435,2.792427444280343,1.0858164514654258,1.7066109928149173
1192,3,50,92,1964,0.4402069658964123,2.8040608676040137,0.9599359105929142,1.8441249570110996
1193,3,50,93,2045,0.37316875152363316,2.8446140071394934,0.7648992901188357,2.0797147170206576
1194,3,50,94,2509,0.420256707908092,2.779118672435187,0.8122472231206195,1.9668714493145678
1195,3,50,95,2810,0.4550910688063182,2.815856087747746,0.9988676872876807,1.8169884004600652
1196,3,50,96,2042,0.36952397177200086,2.7732929885032203,0.7036471320024955,2.069645856500725
1197,3,50,97,2415,0.37570401323961633,2.813883667459606,0.7391955945479424,2.0746880729116635
1198,3,50,98,2106,0.4151810951593607,2.786005076603702,0.882911231132962,1.9030938454707398
1199,3,50,99,2688,0.39147931899455135,2.7884986998104964,0.7542374498815259,2.0342612499289707
1200,4,0,0,828,0.7456896551724137,2.141264799359973,1.0584994726709387,1.0827653266890342
1201,4,0,1,1326,0.6950231481481481,2.1332726721172177,1.0170510165102127,1.1162216556070053
1202,4,0,2,1194,0.7257109004739337,2.1307857805343486,1.1071835152096736,1.023602265324675
1203,4,0,3,1131,0.6054878048780487,2.163598936500616,0.7314136434866156,1.4321852930140002
1204,4,0,4,1101,0.7507812500000002,2.118462247407702,1.126203517572895,0.992258729834807
1205,4,0,5,1084,0.675761421319797,2.143601598411686,0.9350288929698897,1.208572705441796
1206,4,0,6,1943,0.7439123376623378,2.1357958421500873,1.1445827227482228,0.9912131194018646
1207,4,0,7,1210,0.6899717514124294,2.1453955396930624,0.9854197149335427,1.1599758247595198
1208,4,0,8,1067,0.7166193181818181,2.1226611940860494,1.0749851113052833,1.0476760827807663
1209,4,0,9,1037,0.6866987179487181,2.188317683896378,1.0654112709915857,1.122906412904792
1210,4,0,10,1574,0.6376582278481012,2.158680343821103,0.8154009267448853,1.3432794170762177
1211,4,0,11,1804,0.6892482517482518,2.114399955822056,0.9269338013140367,1.1874661545080192
1212,4,0,12,1132,0.6236338797814208,2.183168958757999,0.8900429689917168,1.2931259897662823
1213,4,0,13,1260,0.7200226244343891,2.103052189635298,1.0183113460777329,1.0847408435575652
1214,4,0,14,1026,0.7059248554913296,2.1497551115535516,1.0042509913877598,1.1455041201657918
1215,4,0,15,1379,0.6593601895734598,2.166147135971413,0.9471792511759788,1.218967884795434
1216,4,0,16,1076,0.6897865853658538,2.1668984582728723,1.0296059105808766,1.1372925476919957
1217,4,0,17,891,0.683689024390244,2.1225379917188985,1.0031993402413322,1.119338651477566
1218,4,0,18,1234,0.6991206030150754,2.1252902860442875,1.0144887573269745,1.110801528717313
1219,4,0,19,970,0.6852678571428572,2.141450627845052,0.9711891695450116,1.1702614583000404
1220,4,0,20,1042,0.7001633986928104,2.1484361479628955,1.0481515088893685,1.1002846390735268
1221,4,0,21,1261,0.6672535211267606,2.1364455777018576,0.9398019165263636,1.196643661175494
1222,4,0,22,1255,0.6843112244897959,2.148104194516494,0.9499882433225536,1.1981159511939405
1223,4,0,23,1386,0.6921728971962617,2.100579179962677,0.9355797433696753,1.1649994365930016
1224,4,0,24,1047,0.7225935828877006,2.109725807125343,1.0579902956049172,1.0517355115204259
1225,4,0,25,951,0.6731321839080461,2.113311012253879,0.9048993670573113,1.2084116451965676
1226,4,0,26,1393,0.7355769230769231,2.116284370151596,1.1121307045369033,1.0041536656146928
1227,4,0,27,1458,0.7267110266159696,2.11531437625491,1.064147624424244,1.051166751830666
1228,4,0,28,943,0.7115963855421688,2.164397559295664,1.0370283247221863,1.127369234573478
1229,4,0,29,1150,0.6501288659793815,2.125349269817463,0.8270500678004483,1.2982992020170145
1230,4,0,30,1219,0.7062182741116751,2.143240735619094,1.0243463747204387,1.1188943608986557
1231,4,0,31,1410,0.7161111111111111,2.104187881976353,1.0200687902394259,1.0841190917369268
1232,4,0,32,1326,0.6962560386473431,2.1181158853189315,1.0665705388104643,1.0515453465084672
1233,4,0,33,1280,0.702408256880734,2.126582925891299,0.990711042005262,1.135871883886037
1234,4,0,34,1124,0.7252994011976047,2.1240033337132758,1.0191379952768331,1.1048653384364429
1235,4,0,35,958,0.6961206896551724,2.12072473496552,1.0646116576568718,1.0561130773086482
1236,4,0,36,1084,0.6812130177514792,2.1122782865768084,0.9122400586975496,1.2000382278792585
1237,4,0,37,1033,0.7185582822085891,2.186402412080282,1.0982490174475645,1.0881533946327175
1238,4,0,38,964,0.7024853801169592,2.136622304360892,0.9469511018503378,1.1896712025105542
1239,4,0,39,837,0.7562949640287769,2.1558328343842206,1.145783682434958,1.0100491519492627
1240,4,0,40,1083,0.7149725274725276,2.131038280128388,1.0104911933286969,1.120547086799691
1241,4,0,41,1814,0.7534298780487805,2.1392613286609263,1.1175469878493207,1.0217143408116054
1242,4,0,42,1285,0.701923076923077,2.1276706988240996,1.002960095368347,1.1247106034557526
1243,4,0,43,990,0.6866987179487181,2.125934059067535,0.9275292107995001,1.1984048482680345
1244,4,0,44,1286,0.7242462311557789,2.1331581606218863,1.0519489834539848,1.0812091771679013
1245,4,0,45,1515,0.6861353711790394,2.120723663839707,0.9471999183831122,1.1735237454565948
1246,4,0,46,1771,0.7112369337979094,2.123794228683342,1.0624851346131279,1.0613090940702137
1247,4,0,47,1092,0.6490384615384616,2.153325990505394,0.8386400699145089,1.314685920590885
1248,4,0,48,1146,0.7332848837209301,2.111073732612092,1.0463274516004948,1.064746281011597
1249,4,0,49,1248,0.6503807106598984,2.139867639122039,0.9163485429230531,1.223519096198986
1250,4,0,50,929,0.7187500000000001,2.109870155228346,1.1002113953684167,1.0096587598599294
1251,4,0,51,893,0.695063694267516,2.1258879375308792,0.9893815875234333,1.1365063500074462
1252,4,0,52,1278,0.6437793427230047,2.151839109391897,0.9551954482164035,1.1966436611754938
1253,4,0,53,1270,0.7030487804878048,2.102389713927729,1.0005561112592316,1.1018336026684972
1254,4,0,54,1180,0.6542682926829267,2.125414523332413,0.8799497509484795,1.2454647723839334
1255,4,0,55,970,0.6870915032679739,2.1403859727556287,0.9631225368411492,1.1772634359144796
1256,4,0,56,1236,0.667279411764706,2.109942306333143,0.9465109979760227,1.1634313083571204
1257,4,0,57,935,0.6696428571428572,2.1109599601243154,0.8628254200565479,1.2481345400677673
1258,4,0,58,1780,0.6502525252525253,2.128557384245762,0.8842290874471197,1.2443282967986427
1259,4,0,59,1610,0.7121350364963503,2.1170697557375124,0.9987958882507655,1.1182738674867467
1260,4,0,60,912,0.7541666666666668,2.113411130294433,1.0955419155887511,1.0178692147056818
1261,4,0,61,966,0.7285502958579881,2.1403461845647564,1.079689683509945,1.0606565010548115
1262,4,0,62,1278,0.7788915094339623,2.133637461188883,1.2522726227421985,0.8813648384466843
1263,4,0,63,1250,0.6921641791044776,2.154535329587204,0.9491229306487935,1.2054123989384102
1264,4,0,64,1613,0.7254464285714287,2.1194608304618288,1.0604921550052817,1.058968675456547
1265,4,0,65,1082,0.6871621621621623,2.113556651998635,0.9265148283773319,1.1870418236213032
1266,4,0,66,1888,0.7114448051948052,2.113034182518045,1.007102661330475,1.10593152118757
1267,4,0,67,1155,0.6435439560439561,2.193901770083985,0.9277505579408986,1.2661512121430865
1268,4,0,68,1405,0.7036026200873363,2.131806310493219,0.9839981893088198,1.147808121184399
1269,4,0,69,1057,0.6953592814371257,2.1310363576769604,0.9732769058423181,1.1577594518346424
1270,4,0,70,1543,0.720785440613027,2.1380487709764107,1.069949232306213,1.0680995386701977
1271,4,0,71,1894,0.7313122923588041,2.136587952125593,1.0513602122680499,1.085227739857543
1272,4,0,72,846,0.6501865671641793,2.189858842251647,0.8681704015364533,1.3216884407151939
1273,4,0,73,1098,0.7284722222222223,2.109096767593215,1.0777322075663531,1.0313645600268617
1274,4,0,74,1499,0.671875,2.1477355102305338,0.9088288971582602,1.2389066130722737
1275,4,0,75,985,0.6590189873417722,2.1338375319953893,0.8348178780553758,1.2990196539400134
1276,4,0,76,1201,0.7350260416666667,2.1145929063109947,1.1127494141742136,1.0018434921367811
1277,4,0,77,1204,0.681056701030928,2.1210683602550593,0.9290118018162152,1.192056558438844
1278,4,0,78,1378,0.7396739130434783,2.116741231403349,1.0749751206348668,1.0417661107684821
1279,4,0,79,999,0.6756134969325155,2.130156730284192,0.8974909931156986,1.2326657371684935
1280,4,0,80,1166,0.7259615384615384,2.102337927184523,1.0465037849818961,1.0558341422026267
1281,4,0,81,988,0.7353395061728396,2.128547902900115,1.0901403175372846,1.0384075853628305
1282,4,0,82,1227,0.6794041450777203,2.1347545250931645,0.953402837014852,1.1813516880783126
1283,4,0,83,1182,0.6637700534759359,2.136269155102535,0.9270770136801602,1.2091921414223745
1284,4,0,84,985,0.6599162011173184,2.1358616233164995,0.9030949697076874,1.232766653608812
1285,4,0,85,1299,0.7067535545023697,2.153117467929124,1.0318323928690696,1.1212850750600545
1286,4,0,86,976,0.7205414012738854,2.1038775176996296,1.0236343328991853,1.0802431848004443
1287,4,0,87,1338,0.707089552238806,2.1438279510414238,1.1288519039894003,1.0149760470520235
1288,4,0,88,1602,0.7239583333333335,2.1204691891549317,1.049789676849427,1.0706795123055044
1289,4,0,89,1148,0.6655219780219781,2.10889408808473,0.8750993482401759,1.2337947398445543
1290,4,0,90,1008,0.7286392405063291,2.0945772891713954,1.0564572916132182,1.038119997558177
1291,4,0,91,1209,0.7427631578947369,2.123238025591543,1.0521622819640812,1.0710757436274616
1292,4,0,92,1239,0.7346059113300493,2.099627666465614,1.0915611611692264,1.008066505296388
1293,4,0,93,1112,0.751984126984127,2.145523938855445,1.1327568604760965,1.0127670783793485
1294,4,0,94,1398,0.7371651785714285,2.1304803574474116,1.0560665221671124,1.0744138352802992
1295,4,0,95,1133,0.7579479768786128,2.1277383670707573,1.1524330318278813,0.9753053352428761
1296,4,0,96,1351,0.6962560386473431,2.0952839840294484,0.958392580153838,1.1368914038756104
1297,4,0,97,1100,0.718070652173913,2.118462202877504,1.1187023547194128,0.9997598481580912
1298,4,0,98,1158,0.7162990196078431,2.129084375153728,0.9945201156119642,1.1345642595417638
1299,4,0,99,1010,0.6484375,2.1323925370168997,0.8003104164757386,1.3320821205411613
1300,4,5,0,1104,0.8844519555921065,1.4657234150133789,0.8557687213992778,0.609954693614101
1301,4,5,1,491,0.8486093674890378,1.4731078499848898,0.7529047350290404,0.7202031149558493
1302,4,5,2,629,0.8571721913575033,1.4879602833062902,0.8144308154171225,0.6735294678891678
1303,4,5,3,600,0.8468629130069879,1.4832656435001321,0.8097361756109642,0.6735294678891679
1304,4,5,4,368,0.8674901362464474,1.5316216814300316,0.9073165315603666,0.624305149869665
1305,4,5,5,680,0.9050325133165261,1.4579985164723448,0.8796276760050098,0.5783708404673351
1306,4,5,6,469,0.863759244232603,1.4693566253219061,0.7932454121458894,0.6761112131760169
1307,4,5,7,431,0.8910474453581901,1.4872983738772425,0.8527874850953675,0.6345108887818749
1308,4,5,8,776,0.8833685813246973,1.4719764619459323,0.8791648751682375,0.5928115867776949
1309,4,5,9,440,0.8819427008223711,1.492554151596623,0.9097581890018742,0.5827959625947486
1310,4,5,10,532,0.8470413233764881,1.4895568283524767,0.8014644666848242,0.6880923616676524
1311,4,5,11,804,0.8830370280447073,1.472601244610709,0.8377117713096588,0.6348894733010504
1312,4,5,12,494,0.8382141025262161,1.475550929298095,0.754483085461633,0.7210678438364619
1313,4,5,13,616,0.8404458786505155,1.4570144202932012,0.7166164505717247,0.7403979697214764
1314,4,5,14,343,0.8863243215859772,1.5412984981915994,0.978625738704287,0.5626727594873122
1315,4,5,15,517,0.9158981909408324,1.502163317475419,0.9227683381288283,0.5793949793465907
1316,4,5,16,677,0.8793023714711533,1.4615487617754388,0.8339442011670918,0.627604560608347
1317,4,5,17,273,0.9103651758529726,1.494194919181302,0.9165358872337321,0.5776590319475698
1318,4,5,18,705,0.8751934818848395,1.4587598447581467,0.818863265563757,0.6398965791943896
1319,4,5,19,648,0.8550070965826044,1.4589934953053187,0.8224759748629662,0.6365175204423525
1320,4,5,20,520,0.9098118758115504,1.4751059992487363,0.8958513314400363,0.5792546678087
1321,4,5,21,720,0.8513245687425258,1.4568729632247623,0.772338557691147,0.6845344055336153
1322,4,5,22,1048,0.8755350647053237,1.456981037179784,0.8336286192729147,0.6233524179068693
1323,4,5,23,803,0.865948381653097,1.4850427558880717,0.7766511758645118,0.7083915800235598
1324,4,5,24,515,0.8752620577427574,1.4670397134220892,0.8046925630683875,0.6623471503537015
1325,4,5,25,485,0.8342056302332563,1.4871460342723652,0.7676325702707871,0.7195134640015781
1326,4,5,26,321,0.8807948271596143,1.4988874042655276,0.8853873879963714,0.6135000162691562
1327,4,5,27,400,0.8732017683047899,1.48753317882826,0.8512349166819286,0.6362982621463313
1328,4,5,28,582,0.8280173730783452,1.4646214453933692,0.6745829570181646,0.7900384883752046
1329,4,5,29,703,0.8843483176749057,1.4613507173131617,0.8358576833640344,0.6254930339491273
1330,4,5,30,681,0.862828738234434,1.484367020904961,0.7959370446689624,0.6884299762359988
1331,4,5,31,453,0.8624368023776151,1.4732642330802128,0.7545114135134927,0.7187528195667201
1332,4,5,32,760,0.8650698090355561,1.4496369231177928,0.7762459802267823,0.6733909428910105
1333,4,5,33,480,0.9022889188500332,1.4858399230997617,0.9360960451748016,0.54974387792496
1334,4,5,34,401,0.8818902640853807,1.5203390653882374,0.8810033145021995,0.6393357508860379
1335,4,5,35,738,0.8300528014970171,1.4618116868310187,0.7022508818411693,0.7595608049898492
1336,4,5,36,682,0.8525181633644449,1.4759914232679048,0.728051714710761,0.7479397085571439
1337,4,5,37,415,0.8446614484504882,1.5268256212121694,0.7815533474583963,0.7452722737537731
1338,4,5,38,871,0.9049669427821372,1.4504521129095171,0.8682747450059352,0.5821773679035819
1339,4,5,39,511,0.8562747159706054,1.4766312471448275,0.814284096791126,0.6623471503537016
1340,4,5,40,354,0.8720991749857013,1.4746176801991824,0.8099100295097403,0.664707650689442
1341,4,5,41,664,0.8664570256167783,1.4888009638059918,0.7966232633961834,0.6921777004098085
1342,4,5,42,745,0.886346404780237,1.4711540372185596,0.8729402597530751,0.5982137774654844
1343,4,5,43,867,0.8751533523087246,1.4622451650391195,0.8027703388287003,0.6594748262104193
1344,4,5,44,664,0.8770716672803764,1.471388025821181,0.8982851113560805,0.5731029144651005
1345,4,5,45,535,0.8999514413748907,1.4746918848549937,0.8996804360604663,0.5750114487945273
1346,4,5,46,558,0.8140177350174773,1.5088332264238011,0.6475276566176256,0.8613055698061757
1347,4,5,47,520,0.8672525969445877,1.4753345100627677,0.789642371490068,0.6856921385726998
1348,4,5,48,676,0.859200972148605,1.4650614483470359,0.7367982770388233,0.7282631713082127
1349,4,5,49,566,0.8657141582791069,1.4826840246749833,0.7735939151037086,0.7090901095712748
1350,4,5,50,424,0.8627240707236871,1.4753011542674141,0.8030417464256365,0.6722594078417776
1351,4,5,51,603,0.8881000264090497,1.4814297847381737,0.8382553578713404,0.6431744268668332
1352,4,5,52,813,0.8439169561425632,1.4632289590973206,0.7493313190153239,0.7138976400819966
1353,4,5,53,652,0.8845287506561471,1.493996367573842,0.8716292638467009,0.622367103727141
1354,4,5,54,872,0.8566348337902061,1.4626343221925362,0.7704435073247121,0.6921908148678242
1355,4,5,55,602,0.8706356289180925,1.4647668260657787,0.8164167415861947,0.648350084479584
1356,4,5,56,980,0.86385085325537,1.4609700943629926,0.8054932073358728,0.6554768870271197
1357,4,5,57,648,0.8734767357230853,1.4521079451226333,0.8062148185425373,0.645893126580096
1358,4,5,58,803,0.8687666885613489,1.4711373882959586,0.7962091232509483,0.6749282650450104
1359,4,5,59,498,0.8809850869158372,1.4682352503624339,0.8548735738199102,0.6133616765425235
1360,4,5,60,576,0.8527416467289172,1.4672232283435411,0.7565080769773965,0.7107151513661446
1361,4,5,61,607,0.8537952965879033,1.4584927502419016,0.7317277928506443,0.7267649573912575
1362,4,5,62,435,0.8483954240258127,1.5110793862692795,0.796279392970993,0.7147999932982865
1363,4,5,63,458,0.8553592683016285,1.4787882580899143,0.8142201549241195,0.6645681031657948
1364,4,5,64,463,0.8115061573017391,1.4866780485092257,0.6780572969209397,0.808620751588286
1365,4,5,65,783,0.8975753192165565,1.447048495452726,0.8669737598110149,0.5800747356417111
1366,4,5,66,467,0.8861696023431568,1.4640872349663177,0.8792244472577281,0.5848627877085897
1367,4,5,67,592,0.8793966951297536,1.4698254663944557,0.8664539271081818,0.603371539286274
1368,4,5,68,454,0.861942700822371,1.4729132254123916,0.8115988900398712,0.6613143353725205
1369,4,5,69,433,0.8688252231359679,1.5124381733302708,0.7906846481286494,0.7217535252016214
1370,4,5,70,686,0.8599580737724667,1.4562653826025365,0.8164092316818654,0.6398561509206709
1371,4,5,71,533,0.8571744729075315,1.495955219391703,0.7780777198045119,0.717877499587191
1372,4,5,72,551,0.8676305190448517,1.4940784405358085,0.9163038113141664,0.5777746292216421
1373,4,5,73,499,0.8580712820209729,1.476452913058318,0.781658895358769,0.6947940176995488
1374,4,5,74,497,0.8724534742240889,1.5178641170375209,0.873556180013605,0.6443079370239158
1375,4,5,75,598,0.8682855840186425,1.4642860530313935,0.8118405307590121,0.6524455222723814
1376,4,5,76,745,0.8448205972154553,1.4944776226235679,0.7723445899237326,0.7221330326998353
1377,4,5,77,661,0.8738904527838066,1.496853701799723,0.8275008696816282,0.6693528321180949
1378,4,5,78,643,0.8943439036905901,1.4733149508711776,0.9086161802893227,0.5646987705818549
1379,4,5,79,603,0.8854657252336022,1.455376333812948,0.8186718601103025,0.6367044737026455
1380,4,5,80,483,0.8879202855908587,1.4660242762265299,0.8223128156143882,0.6437114606121417
1381,4,5,81,565,0.8314570256167784,1.4880281002359292,0.7516838151386244,0.7363442850973049
1382,4,5,82,553,0.869490834042274,1.449979041765961,0.7858511759274647,0.6641278658384964
1383,4,5,83,218,0.9548567520559275,1.510964472686592,1.0642747173294633,0.4466897553571286
1384,4,5,84,809,0.8857361735513679,1.4623205546219649,0.8348441255004377,0.6274764291215271
1385,4,5,85,641,0.8751865095646651,1.4645851890593504,0.8231817323133768,0.6414034567459737
1386,4,5,86,694,0.8751934818848396,1.481177752765035,0.8412811735706454,0.6398965791943896
1387,4,5,87,419,0.8903312409868452,1.461968439638473,0.8489003081291143,0.6130681315093587
1388,4,5,88,681,0.8727297283334439,1.4711605614676393,0.8118834464115063,0.6592771150561331
1389,4,5,89,727,0.8590146772558435,1.4779920128952597,0.7872577978866875,0.6907342150085722
1390,4,5,90,578,0.8387157591199758,1.4580166609924596,0.7190555723006014,0.7389610886918583
1391,4,5,91,460,0.8672525969445877,1.4986000989030248,0.8129079603303249,0.6856921385727
1392,4,5,92,633,0.8409971939780927,1.4608392275443995,0.734531743087381,0.7263074844570185
1393,4,5,93,303,0.8603451112456665,1.5147024969609886,0.7897666789654018,0.7249358179955867
1394,4,5,94,555,0.8482466200190664,1.510913111889943,0.7503892616137662,0.7605238502761767
1395,4,5,95,859,0.8523844056630323,1.4627985929099543,0.758254721405776,0.7045438715041783
1396,4,5,96,469,0.8591252049207868,1.4611263856866368,0.7526566197842842,0.7084697659023526
1397,4,5,97,511,0.9124488400199741,1.4824413081577883,0.9284816031065796,0.5539597050512087
1398,4,5,98,399,0.8442962791229749,1.504965583973713,0.7770752773232712,0.7278903066504419
1399,4,5,99,437,0.9151551095895336,1.4693968546185947,0.9272070955935767,0.542189759025018
1400,4,50,0,205,0.9267219927170404,0.963075713221659,0.4334553400055802,0.5296203732160787
1401,4,50,1,198,0.9098472686929586,0.9702569675040709,0.422256780299819,0.5480001872042519
1402,4,50,2,201,0.9457984480904764,0.9767578021294542,0.5907634891259612,0.38599431300349296
1403,4,50,3,301,0.9508266003759087,0.941172285932963,0.4825923121777517,0.45857997375521126
1404,4,50,4,239,0.9275696004883599,0.9793244339487941,0.45222545591433166,0.5270989780344624
1405,4,50,5,262,0.9156297298318979,0.9836114878588137,0.44303095839844053,0.5405805294603732
1406,4,50,6,335,0.9439387174978587,0.9568543678518384,0.4954296726418133,0.46142469521002516
1407,4,50,7,199,0.8992850313186358,0.9728313074630427,0.41905215203115265,0.55377915543189
1408,4,50,8,123,0.9600910202764213,0.9916509259723945,0.5601544611658436,0.4314964648065509
1409,4,50,9,154,0.9817980649029397,0.982665473445073,0.5788102334913453,0.4038552399537278
1410,4,50,10,241,0.9403214313882966,0.9524829277396136,0.4629616643494156,0.4895212633901981
1411,4,50,11,149,0.9586386102040254,0.9732511630813907,0.5726172688811875,0.4006338942002032
1412,4,50,12,155,0.9810979904761298,0.9548476765654662,0.5852725127126409,0.3695751638528253
1413,4,50,13,278,0.9562543463320143,0.9570815502953711,0.5343744704505125,0.42270707984485867
1414,4,50,14,195,0.9332540541973002,0.9472197550703175,0.4368223190435302,0.5103974360267873
1415,4,50,15,301,0.888034201558413,0.9913573563988876,0.3657446650802691,0.6256126913186184
1416,4,50,16,142,0.9473605089075072,0.960037873260979,0.5257867714864077,0.43425110177457127
1417,4,50,17,102,0.9912156158729281,0.9527283824555506,0.6128275974771629,0.33990078497838777
1418,4,50,18,207,0.9332646719387332,0.9812375982072583,0.4971892528731154,0.4840483453341429
1419,4,50,19,362,0.9427630779078586,0.9601378671837612,0.5100177616402374,0.4501201055435238
1420,4,50,20,361,0.9271656392277737,0.9868650074715409,0.4586407408336646,0.5282242666378764
1421,4,50,21,314,0.9517783435944396,0.959224195447824,0.5414419326799249,0.41778226276789904
1422,4,50,22,490,0.9330484415982304,0.9502494421029759,0.4732229946694252,0.47702644743355066
1423,4,50,23,252,0.9411467973003002,0.9440989558616291,0.4569909476772504,0.4871080081843786
1424,4,50,24,145,0.9554569648351041,0.9567962032008683,0.5117226039848009,0.44507359921606754
1425,4,50,25,284,0.954724778021945,0.9584068325858695,0.5112963500548884,0.44711048253098107
1426,4,50,26,400,0.9320452735076907,0.9888057959925662,0.4749638243723093,0.513841971620257
1427,4,50,27,601,0.9127798198639304,0.9516339956768309,0.42783424078267057,0.5237997548941604
1428,4,50,28,283,0.9372559156101862,0.993795104211046,0.5147557834752612,0.47903932073578487
1429,4,50,29,225,0.9724257401360168,0.9523401207779696,0.5806983383594868,0.3716417824184828
1430,4,50,30,284,0.9332843519562939,0.9656891708092199,0.47421578378119317,0.4914733870280268
1431,4,50,31,446,0.9411600142233105,0.9348421977932005,0.4735603464425626,0.46128185135063793
1432,4,50,32,178,0.940496122360197,0.9669632706961961,0.4778782215531882,0.4890850491430079
1433,4,50,33,192,0.9196305726573992,0.9829397156560375,0.46408034942831483,0.5188593662277227
1434,4,50,34,139,0.98060056917287,0.9484282483165603,0.5773815685427406,0.37104667977381967
1435,4,50,35,179,0.9822366657486521,0.96139842175462,0.5951917883233477,0.36620663343127224
1436,4,50,36,224,0.979207086194438,0.9533598086989143,0.5783071896002292,0.3750526190986851
1437,4,50,37,453,0.947142556174314,0.9685370595359075,0.5116338948270882,0.45690316470881936
1438,4,50,38,186,0.9187569919254144,0.9800684037673746,0.49098335462436676,0.4890850491430079
1439,4,50,39,216,0.9658446050163214,0.9733261523866521,0.581420874843366,0.3919052775432861
1440,4,50,40,126,0.9170552008657291,0.9907224770316844,0.47714234048987825,0.5135801365418061
1441,4,50,41,265,0.9498365319271015,0.944575660528547,0.4830777858021914,0.4614978747263556
1442,4,50,42,290,0.9282852703571132,0.9512175639995674,0.4446754801299938,0.5065420838695736
1443,4,50,43,115,0.9387074418786044,0.9722825293243471,0.5182078314534149,0.45407469787093224
1444,4,50,44,371,0.9159002350931419,0.9628105489829258,0.40141538742050764,0.5613951615624182
1445,4,50,45,402,0.9432983784415369,0.9640602117758602,0.5368906254481266,0.4271695863277336
1446,4,50,46,270,0.9508266003759087,0.9555895249376511,0.5163808602559032,0.43920866468174785
1447,4,50,47,319,0.9838277337067851,0.9752704641931244,0.5946164926050107,0.38065397158811365
1448,4,50,48,173,0.9733940135176142,0.952006460377562,0.5597896308881809,0.39221682948938114
1449,4,50,49,125,0.9912156158729281,0.9527283824555506,0.6128275974771629,0.33990078497838777
1450,4,50,50,279,0.9477317710289379,0.9512418659554951,0.504131383424514,0.44711048253098107
1451,4,50,51,255,0.9367585317696874,0.9825151489615238,0.4824945599274357,0.5000205890340881
1452,4,50,52,142,0.9503663322448302,0.9713716973297792,0.5533425360605435,0.41802916126923567
1453,4,50,53,158,0.9591252147898602,0.9557052487024096,0.5214541469278383,0.43425110177457127
1454,4,50,54,177,0.9605186733765696,0.9621759790311405,0.5654955546193537,0.39668042441178675
1455,4,50,55,186,0.9483551250673409,0.9676871512010107,0.5295494968051534,0.4381376543958573
1456,4,50,56,106,0.9741340922304933,0.966753469685879,0.5765770829391333,0.39017638674674576
1457,4,50,57,311,0.9203169670634591,0.9723113023145402,0.4647850974653413,0.507526204849199
1458,4,50,58,411,0.9358363964625626,0.9633619167321259,0.46068130578268235,0.5026806109494436
1459,4,50,59,217,0.949776543643469,0.9573700512871116,0.5226584545666896,0.43471159672042203
1460,4,50,60,382,0.9399248338070059,0.9465701801388945,0.4559180507001276,0.4906521294387669
1461,4,50,61,203,0.9457984480904764,0.9565711762461223,0.5122711408828978,0.4443000353632245
1462,4,50,62,210,0.9593240296103465,0.9478991112120898,0.5142880057449895,0.43361110546710036
1463,4,50,63,112,0.9580617501209852,0.9590308282897574,0.5215425547060111,0.4374882735837463
