id,trials,optimal_path,highest_reward_path,number_max_rewards,in_optimal_path
29,28,4,"[4, 5, 6, 7]",1,True
29,29,5,"[1, 4, 5, 6, 7]",3,True
29,30,2,[2],1,True
29,31,4,"[1, 4, 5, 6, 7]",3,True
29,32,4,[3],1,False
29,33,4,"[4, 5, 6, 7]",1,True
29,34,7,"[4, 5, 6, 7]",1,True
29,35,2,"[5, 6]",2,False
29,36,6,"[4, 5, 6, 7]",1,True
29,37,4,"[4, 5, 6, 7]",2,True
29,38,2,[2],1,True
29,39,5,"[2, 5]",2,True
29,40,4,"[4, 5]",1,True
29,41,4,[4],1,True
29,42,4,"[4, 5, 6, 7]",1,True
29,43,5,[5],1,True
29,44,5,[5],1,True
29,45,4,"[2, 4]",2,True
29,46,4,[4],1,True
29,47,5,"[2, 3, 4, 5, 6, 7]",6,True
29,48,6,"[0, 1, 4, 5, 6, 7]",6,True
29,49,4,[4],1,True
29,50,4,"[4, 5, 6, 7]",1,True
29,51,5,"[4, 5, 6, 7]",4,True
29,52,6,[6],1,True
29,53,5,[5],1,True
29,54,6,[6],1,True
29,55,3,[3],1,True
29,56,4,"[0, 4, 5, 6, 7]",3,True
29,57,4,"[4, 5, 6, 7]",2,True
29,58,4,"[0, 4, 5, 6, 7]",2,True
29,59,4,"[4, 5, 6, 7]",1,True
29,60,4,[4],1,True
29,61,6,"[4, 5, 6]",3,True
29,62,4,[4],1,True
29,63,4,"[2, 4, 5, 6, 7]",3,True
29,64,2,"[0, 1, 2]",3,True
29,65,2,"[4, 5]",2,False
29,66,4,[4],1,True
29,67,6,[6],1,True
29,68,2,"[0, 1, 2, 3, 4, 5, 6, 7]",6,True
29,69,4,"[2, 4, 5, 6, 7]",2,True
29,70,2,"[2, 6, 7]",3,True
29,71,4,[4],1,True
29,72,4,"[4, 5, 6, 7]",1,True
29,73,5,[5],1,True
29,74,4,[4],1,True
29,75,6,"[0, 1, 2, 3, 4, 5, 6, 7]",7,True
29,76,4,[4],1,True
29,77,5,"[2, 3, 4, 5]",3,True
29,78,4,"[0, 1, 2, 3, 4, 7]",3,True
29,79,4,"[1, 2, 3, 4, 5]",5,True
29,80,5,[5],1,True
29,81,4,[4],1,True
29,82,6,[6],1,True
29,83,1,"[0, 1, 2, 3]",2,True
29,84,4,[4],1,True
29,85,1,[1],1,True
29,86,1,[1],1,True
29,87,5,"[0, 1, 2, 3]",4,False
29,88,6,[6],1,True
29,89,4,[4],1,True
29,90,4,"[4, 5, 6, 7]",1,True
29,91,5,[5],1,True
29,92,6,[6],1,True
29,93,6,"[0, 1, 4, 5, 6, 7]",4,True
29,94,4,"[4, 5, 6, 7]",2,True
29,95,3,[3],1,True
29,96,4,[4],1,True
29,97,4,[4],1,True
29,98,4,[4],1,True
29,99,3,"[4, 5]",2,False
3,0,4,"[4, 5, 7]",2,True
3,1,4,"[4, 7]",2,True
3,2,4,"[0, 1]",1,False
3,3,4,"[4, 5, 7]",3,True
3,4,4,[4],1,True
3,5,4,"[4, 5]",2,True
3,6,4,"[4, 5]",1,True
3,7,4,"[4, 5]",1,True
3,8,4,"[4, 5]",1,True
3,9,7,"[0, 1, 4, 7]",4,True
3,10,5,"[4, 5]",1,True
3,11,4,"[4, 5]",1,True
3,12,3,"[0, 1, 2, 3, 4, 5]",1,True
3,13,6,"[3, 4, 6, 7]",4,True
3,14,2,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
3,15,7,"[1, 4, 5, 6, 7]",2,True
3,16,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
3,17,4,[4],1,True
3,18,2,"[2, 3]",1,True
3,19,7,[3],1,False
3,20,4,"[4, 5, 6, 7]",1,True
3,21,4,"[0, 4]",2,True
3,22,4,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
3,23,4,"[2, 3, 4, 5, 6, 7]",2,True
3,24,0,"[0, 1, 2, 3]",1,True
3,25,4,"[4, 5, 6, 7]",2,True
3,26,6,"[4, 5, 6, 7]",1,True
3,27,5,[5],1,True
3,28,4,[3],1,False
3,29,5,"[0, 4, 5, 6, 7]",4,True
3,30,4,"[4, 5]",1,True
3,31,5,"[4, 5, 6, 7]",1,True
3,32,1,"[0, 1]",1,True
3,33,0,"[0, 1, 4]",3,True
3,34,4,"[4, 5, 6, 7]",2,True
3,35,5,[5],1,True
3,36,7,"[0, 4, 5, 6, 7]",2,True
3,37,4,"[4, 5]",2,True
3,38,6,"[4, 5, 6, 7]",1,True
3,39,6,"[4, 5, 6, 7]",1,True
3,40,5,[5],1,True
3,41,4,"[0, 4]",2,True
3,42,2,[2],1,True
3,43,4,[4],1,True
3,44,5,[5],1,True
3,45,4,"[4, 5, 6, 7]",1,True
3,46,4,"[2, 3, 4, 5]",2,True
3,47,4,"[4, 5]",1,True
3,48,6,"[6, 7]",2,True
3,49,4,"[0, 1, 4, 5]",1,True
3,50,5,[5],1,True
3,51,4,"[4, 5]",1,True
3,52,1,[1],1,True
3,53,1,[1],1,True
3,54,4,"[4, 5, 6, 7]",1,True
3,55,4,"[4, 5]",1,True
3,56,6,"[0, 1, 4, 5, 6, 7]",4,True
3,57,4,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
3,58,5,[5],1,True
3,59,4,"[4, 5, 6, 7]",3,True
3,60,1,"[0, 1]",1,True
3,61,5,[5],1,True
3,62,6,"[0, 1, 4, 5, 6, 7]",6,True
3,63,5,"[5, 6, 7]",3,True
3,64,4,"[4, 5, 6, 7]",3,True
3,65,2,[2],1,True
3,66,6,"[4, 5, 6, 7]",2,True
3,67,4,"[0, 4, 5]",2,True
3,68,6,"[6, 7]",1,True
3,69,4,"[4, 5]",1,True
3,70,5,"[0, 1, 5]",3,True
3,71,4,[4],1,True
3,72,6,"[0, 1, 2, 3]",4,False
3,73,2,[2],1,True
3,74,4,"[4, 5, 6]",3,True
3,75,4,[4],1,True
3,76,4,"[2, 3, 4]",2,True
3,77,4,"[0, 1, 3, 4, 5, 6, 7]",4,True
3,78,4,"[4, 5, 6, 7]",2,True
3,79,4,"[4, 5]",2,True
3,80,6,[6],1,True
3,81,5,[5],1,True
3,82,4,"[4, 5, 6, 7]",1,True
3,83,5,[5],1,True
3,84,6,[6],1,True
3,85,4,[4],1,True
3,86,5,"[4, 5]",1,True
3,87,4,[4],1,True
3,88,1,"[0, 1, 2, 3]",2,True
3,89,4,"[4, 5]",1,True
3,90,4,[4],1,True
3,91,4,"[4, 5, 6, 7]",1,True
3,92,3,"[6, 7]",2,False
3,93,4,"[4, 5, 6, 7]",2,True
3,94,6,[6],1,True
3,95,3,"[2, 3]",1,True
3,96,2,[2],1,True
3,97,6,[6],1,True
3,98,4,"[4, 5, 6, 7]",1,True
3,99,4,[4],1,True
30,0,0,[0],1,True
30,1,5,[5],1,True
30,2,1,[1],1,True
30,3,5,"[4, 5, 6, 7]",2,True
30,4,5,"[2, 3, 4, 5, 6, 7]",4,True
30,5,5,[5],1,True
30,6,5,"[1, 4, 5]",3,True
30,7,4,[4],1,True
30,8,7,"[0, 1, 4, 5, 6, 7]",2,True
30,9,4,"[4, 5, 6, 7]",2,True
30,10,4,"[4, 5, 6, 7]",1,True
30,11,2,"[0, 1, 2, 3]",1,True
30,12,4,"[0, 4, 5, 6, 7]",3,True
30,13,7,"[5, 7]",2,True
30,14,5,[5],1,True
30,15,2,"[0, 1, 2, 3]",1,True
30,16,5,"[0, 5]",2,True
30,17,5,"[4, 5, 6, 7]",2,True
30,18,5,[5],1,True
30,19,5,"[1, 4, 5]",3,True
30,20,4,"[4, 5, 6, 7]",2,True
30,21,6,[1],1,False
30,22,5,"[4, 5]",2,True
30,23,4,"[4, 5, 6, 7]",2,True
30,24,7,[5],1,False
30,25,5,"[2, 4, 5]",3,True
30,26,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
30,27,4,"[3, 4, 5, 6, 7]",2,True
30,28,4,"[0, 1, 4, 5, 6, 7]",2,True
30,29,4,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
30,30,4,"[4, 5, 6, 7]",1,True
30,31,2,[2],1,True
30,32,5,"[2, 3, 4, 5, 6, 7]",3,True
30,33,5,[5],1,True
30,34,5,"[4, 5]",2,True
30,35,5,"[0, 3, 4, 5]",3,True
30,36,5,"[4, 5, 6, 7]",2,True
30,37,5,"[4, 5, 6, 7]",1,True
30,38,5,"[3, 4, 5, 6, 7]",3,True
30,39,4,"[4, 5]",1,True
30,40,5,"[0, 1, 5, 7]",3,True
30,41,1,[1],1,True
30,42,5,"[4, 5, 6, 7]",1,True
30,43,4,[4],1,True
30,44,5,[5],1,True
30,45,4,"[4, 5]",1,True
30,46,6,[6],1,True
30,47,5,"[4, 5]",1,True
30,48,5,[5],1,True
30,49,4,"[2, 3]",2,False
30,50,6,"[0, 1]",2,False
30,51,5,[5],1,True
30,52,6,"[4, 5, 6]",3,True
30,53,5,[5],1,True
30,54,5,"[3, 5, 6]",3,True
30,55,1,[1],1,True
30,56,2,[2],1,True
30,57,3,[3],1,True
30,58,5,"[0, 4, 5, 6, 7]",3,True
30,59,5,"[4, 5, 6, 7]",1,True
30,60,4,[4],1,True
30,61,5,"[0, 1, 2, 3, 5]",2,True
30,62,3,[3],1,True
30,63,1,"[1, 6, 7]",3,True
30,64,5,[1],1,False
30,65,3,[3],1,True
30,66,5,"[4, 5, 6, 7]",1,True
30,67,5,"[4, 5]",1,True
30,68,5,"[0, 1, 5]",2,True
30,69,2,[2],1,True
30,70,6,[6],1,True
30,71,5,"[2, 4, 5]",2,True
30,72,1,[1],1,True
30,73,5,"[2, 3, 4, 5]",1,True
30,74,4,[4],1,True
30,75,6,"[4, 5, 6, 7]",1,True
30,76,5,"[4, 5]",2,True
30,77,6,[6],1,True
30,78,5,"[4, 5, 7]",3,True
30,79,4,"[4, 5]",1,True
30,80,5,[5],1,True
30,81,4,[4],1,True
30,82,5,"[2, 3]",1,False
30,83,6,"[0, 1, 6, 7]",4,True
30,84,3,[3],1,True
30,85,5,"[4, 5, 6, 7]",1,True
30,86,5,"[4, 5, 6, 7]",2,True
30,87,5,"[4, 5, 6, 7]",1,True
30,88,6,"[0, 1, 6, 7]",3,True
30,89,5,[5],1,True
30,90,5,"[5, 6, 7]",2,True
30,91,4,[4],1,True
30,92,5,"[4, 5, 6, 7]",2,True
30,93,6,"[2, 3]",2,False
30,94,5,[5],1,True
30,95,6,[6],1,True
30,96,4,"[0, 1, 2, 3]",4,False
30,97,5,[5],1,True
30,98,5,"[4, 5]",1,True
30,99,4,"[2, 3, 4]",3,True
4,0,2,"[0, 1, 2, 3, 5, 6, 7]",3,True
4,1,0,"[0, 1, 2, 3, 4, 5, 6, 7]",5,True
4,2,2,"[0, 1, 2, 3]",2,True
4,3,7,"[2, 3, 6, 7]",1,True
4,4,1,"[0, 1, 2, 3]",1,True
4,5,1,[1],1,True
4,6,2,"[0, 2, 3]",2,True
4,7,2,"[4, 5]",1,False
4,8,5,[5],1,True
4,9,2,[2],1,True
4,10,2,"[2, 3]",1,True
4,11,2,"[0, 1, 2, 3]",1,True
4,12,0,"[0, 1]",1,True
4,13,3,"[0, 1, 2, 3]",1,True
4,14,3,"[0, 1, 2, 3, 4, 5, 7]",4,True
4,15,2,"[0, 1, 2, 3]",1,True
4,16,7,"[6, 7]",2,True
4,17,4,"[4, 5]",1,True
4,18,1,"[0, 1, 2, 3, 4, 5, 6, 7]",3,True
4,19,2,"[0, 1, 2, 3, 4, 5]",1,True
4,20,2,"[2, 7]",2,True
4,21,7,"[0, 1, 2, 3, 4, 5, 6, 7]",5,True
4,22,5,[5],1,True
4,23,3,"[0, 1, 2, 3, 4, 5]",1,True
4,24,2,"[0, 1, 2, 3]",1,True
4,25,2,"[2, 3]",2,True
4,26,6,"[0, 2, 4, 5, 6, 7]",3,True
4,27,2,"[0, 1, 2, 3, 5]",3,True
4,28,1,"[0, 1]",1,True
4,29,2,"[0, 1, 2, 3, 6, 7]",1,True
4,30,2,[2],1,True
4,31,4,"[1, 2, 4, 5, 6, 7]",4,True
4,32,3,"[2, 3]",1,True
4,33,2,"[2, 3]",1,True
4,34,2,[0],1,False
4,35,2,[2],1,True
4,36,2,"[2, 3]",2,True
4,37,3,"[2, 3]",2,True
4,38,2,[2],1,True
4,39,0,"[0, 1]",1,True
4,40,5,[5],1,True
4,41,2,"[0, 1, 2, 3]",2,True
4,42,3,[3],1,True
4,43,1,"[0, 1, 2, 3]",1,True
4,44,2,[2],1,True
4,45,2,[2],1,True
4,46,3,"[0, 1, 2, 3]",4,True
4,47,2,"[0, 1, 2, 3]",1,True
4,48,2,"[2, 3, 4, 5, 6, 7]",1,True
4,49,2,"[0, 1, 2, 3]",1,True
4,50,3,[3],1,True
4,51,2,[2],1,True
4,52,5,"[4, 5]",2,True
4,53,2,"[2, 6, 7]",2,True
4,54,2,"[2, 3, 5]",2,True
4,55,2,[2],1,True
4,56,2,"[0, 1, 2, 3]",1,True
4,57,2,"[2, 3]",1,True
4,58,2,"[2, 3]",2,True
4,59,5,"[0, 1, 4, 5, 6, 7]",4,True
4,60,2,"[2, 3]",1,True
4,61,2,[2],1,True
4,62,1,[1],1,True
4,63,1,[1],1,True
4,64,1,[1],1,True
4,65,2,[2],1,True
4,66,3,[3],1,True
4,67,2,"[0, 1, 2, 3]",1,True
4,68,2,"[0, 1, 2, 3, 4]",2,True
4,69,3,"[3, 4, 5]",3,True
4,70,2,"[2, 6]",2,True
4,71,5,"[0, 1]",2,False
4,72,1,[1],1,True
4,73,4,"[2, 3, 4, 5]",3,True
4,74,3,[3],1,True
4,75,2,[2],1,True
4,76,1,[1],1,True
4,77,5,"[4, 5, 6, 7]",3,True
4,78,2,"[2, 3]",1,True
4,79,2,[2],1,True
4,80,2,"[0, 1, 2, 3, 5]",3,True
4,81,6,[6],1,True
4,82,3,[3],1,True
4,83,2,"[0, 1, 2, 3]",1,True
4,84,1,"[0, 1, 2, 3, 6, 7]",6,True
4,85,2,"[0, 1, 2, 3, 6]",3,True
4,86,3,"[4, 5]",2,False
4,87,2,[2],1,True
4,88,2,"[2, 3]",1,True
4,89,2,[2],1,True
4,90,3,[3],1,True
4,91,4,"[4, 5, 6, 7]",1,True
4,92,2,[2],1,True
4,93,5,[5],1,True
4,94,3,[3],1,True
4,95,2,"[0, 1, 2, 3, 4, 5]",2,True
4,96,1,"[0, 1, 2, 3, 6, 7]",2,True
4,97,6,[6],1,True
4,98,1,[1],1,True
4,99,1,"[0, 1, 4, 5]",3,True
5,0,1,"[0, 1, 2, 4, 5, 6, 7]",7,True
5,1,4,"[4, 5]",1,True
5,2,6,"[4, 5, 6, 7]",1,True
5,3,0,"[0, 1, 2, 3, 4, 5, 6, 7]",4,True
5,4,6,"[6, 7]",2,True
5,5,4,"[4, 5]",1,True
5,6,4,"[1, 4, 5]",2,True
5,7,4,[4],1,True
5,8,6,"[0, 1, 2, 3, 4, 5, 6, 7]",4,True
5,9,4,[4],1,True
5,10,4,[1],1,False
5,11,5,"[0, 1, 2, 3, 4, 5, 6, 7]",3,True
5,12,4,[4],1,True
5,13,4,"[4, 5, 6, 7]",1,True
5,14,4,[4],1,True
5,15,1,"[6, 7]",1,False
5,16,4,"[4, 5]",1,True
5,17,4,"[0, 1]",1,False
5,18,7,"[4, 5, 6, 7]",1,True
5,19,2,[0],1,False
5,20,4,[4],1,True
5,21,7,"[0, 1, 4, 5, 6, 7]",1,True
5,22,7,"[6, 7]",1,True
5,23,5,"[4, 5, 6, 7]",1,True
5,24,4,[4],1,True
5,25,1,"[0, 1, 2, 3]",1,True
5,26,4,"[4, 5]",1,True
5,27,5,"[4, 5]",1,True
5,28,2,[4],1,False
5,29,5,"[1, 4, 5, 6, 7]",3,True
5,30,5,"[4, 5, 6, 7]",1,True
5,31,4,[4],1,True
5,32,4,"[4, 5]",1,True
5,33,4,[4],1,True
5,34,4,[4],1,True
5,35,4,"[4, 5, 6, 7]",1,True
5,36,4,"[0, 2, 3, 4, 5, 6, 7]",3,True
5,37,6,"[2, 3, 4, 5, 6, 7]",1,True
5,38,7,[7],1,True
5,39,7,[7],1,True
5,40,6,[6],1,True
5,41,2,"[4, 5, 6, 7]",4,False
5,42,4,"[4, 5]",1,True
5,43,5,[5],1,True
5,44,4,"[0, 1, 4, 5, 6, 7]",5,True
5,45,4,"[4, 5, 6, 7]",1,True
5,46,4,[4],1,True
5,47,6,[6],1,True
5,48,4,"[3, 4, 5]",2,True
5,49,4,"[4, 5]",1,True
5,50,4,"[4, 5, 7]",3,True
5,51,4,"[0, 1, 2, 3, 4, 5, 6, 7]",3,True
5,52,4,"[4, 5, 6, 7]",3,True
5,53,6,"[4, 5, 6, 7]",2,True
5,54,4,"[0, 1, 3, 4]",3,True
5,55,4,"[4, 5]",2,True
5,56,2,[2],1,True
5,57,5,[5],1,True
5,58,1,"[0, 1, 2, 3]",4,True
5,59,4,"[4, 5, 6, 7]",1,True
5,60,4,[4],1,True
5,61,5,[5],1,True
5,62,5,[5],1,True
5,63,4,"[4, 5]",1,True
5,64,4,"[1, 4, 5, 7]",4,True
5,65,4,[4],1,True
5,66,6,"[0, 1, 4, 5, 6, 7]",6,True
5,67,4,[4],1,True
5,68,4,"[2, 3, 4, 5, 6, 7]",3,True
5,69,2,[2],1,True
5,70,6,"[0, 1]",2,False
5,71,1,"[0, 1]",2,True
5,72,4,[4],1,True
5,73,3,[3],1,True
5,74,4,"[4, 5]",1,True
5,75,6,"[2, 3, 6]",3,True
5,76,4,"[4, 5, 6, 7]",4,True
5,77,4,"[2, 4, 5, 6, 7]",3,True
5,78,4,"[2, 3, 4]",2,True
5,79,5,[5],1,True
5,80,4,[2],1,False
5,81,5,"[2, 3, 5]",3,True
5,82,6,[6],1,True
5,83,5,"[2, 3, 5]",3,True
5,84,2,[2],1,True
5,85,5,[5],1,True
5,86,2,[2],1,True
5,87,6,"[6, 7]",1,True
5,88,2,[2],1,True
5,89,6,"[2, 3, 6]",3,True
5,90,4,"[0, 4, 5]",2,True
5,91,4,"[4, 5]",2,True
5,92,5,"[2, 3, 4, 5, 6, 7]",5,True
5,93,4,"[0, 4, 5]",2,True
5,94,4,"[0, 1]",1,False
5,95,5,[5],1,True
5,96,4,"[4, 5, 6, 7]",1,True
5,97,3,[3],1,True
5,98,4,[4],1,True
5,99,6,[6],1,True
7,0,5,"[2, 4, 5, 6, 7]",3,True
7,1,5,"[0, 4, 5]",2,True
7,2,5,"[0, 3]",2,False
7,3,4,"[4, 5, 6, 7]",2,True
7,4,0,"[0, 1, 4, 5, 6, 7]",1,True
7,5,6,"[4, 5, 6, 7]",1,True
7,6,5,[5],1,True
7,7,4,"[0, 1, 2, 3, 4, 5, 6, 7]",4,True
7,8,5,"[1, 5]",2,True
7,9,4,"[0, 1, 4, 5, 6, 7]",3,True
7,10,4,"[4, 5]",1,True
7,11,4,"[4, 5]",1,True
7,12,4,"[4, 5, 6, 7]",2,True
7,13,4,"[4, 5]",1,True
7,14,5,[5],1,True
7,15,4,"[4, 5]",1,True
7,16,2,"[0, 1, 2, 3]",2,True
7,17,4,[4],1,True
7,18,4,[4],1,True
7,19,5,"[4, 5, 6, 7]",1,True
7,20,1,"[0, 1, 4, 5, 7]",3,True
7,21,4,"[4, 5]",1,True
7,22,7,"[6, 7]",1,True
7,23,4,"[0, 1, 4, 5, 6, 7]",2,True
7,24,5,[5],1,True
7,25,5,"[0, 1, 2, 3, 4, 5, 6, 7]",3,True
7,26,2,"[2, 3]",1,True
7,27,5,"[4, 5]",1,True
7,28,7,"[4, 5, 6, 7]",2,True
7,29,7,"[6, 7]",1,True
7,30,4,[4],1,True
7,31,6,"[4, 5, 6, 7]",1,True
7,32,4,"[4, 5, 6, 7]",2,True
7,33,5,"[4, 5, 6, 7]",1,True
7,34,4,"[4, 5, 6, 7]",3,True
7,35,4,"[2, 3, 4]",2,True
7,36,4,"[2, 4]",2,True
7,37,4,"[4, 5]",1,True
7,38,4,"[4, 5]",1,True
7,39,4,"[1, 4, 5, 6, 7]",2,True
7,40,4,"[4, 5, 6, 7]",1,True
7,41,4,"[4, 5, 6, 7]",2,True
7,42,4,"[4, 5, 6, 7]",1,True
7,43,4,"[4, 5]",1,True
7,44,6,"[6, 7]",1,True
7,45,4,[4],1,True
7,46,3,[3],1,True
7,47,4,"[0, 4, 5, 6, 7]",4,True
7,48,4,"[4, 5, 6, 7]",1,True
7,49,6,"[6, 7]",2,True
7,50,4,"[4, 5, 6]",3,True
7,51,2,[2],1,True
7,52,5,"[2, 3]",2,False
7,53,6,"[2, 3]",2,False
7,54,4,"[3, 4, 5, 6, 7]",4,True
7,55,4,"[4, 5, 6, 7]",1,True
7,56,4,"[0, 4, 5]",2,True
7,57,6,[6],1,True
7,58,3,[3],1,True
7,59,4,[4],1,True
7,60,5,[5],1,True
7,61,3,[3],1,True
7,62,5,[5],1,True
7,63,4,[2],1,False
7,64,6,[6],1,True
7,65,4,[4],1,True
7,66,5,[5],1,True
7,67,4,"[4, 5]",1,True
7,68,6,[6],1,True
7,69,4,"[4, 5]",1,True
7,70,5,[5],1,True
7,71,1,[1],1,True
7,72,4,"[3, 4, 5]",2,True
7,73,4,[4],1,True
7,74,3,"[0, 1, 3, 4, 5]",5,True
7,75,5,[5],1,True
7,76,5,[5],1,True
7,77,4,[4],1,True
7,78,4,"[2, 3, 4, 5, 6, 7]",2,True
7,79,4,[4],1,True
7,80,2,"[0, 1, 2, 3, 6, 7]",4,True
7,81,1,[1],1,True
7,82,4,"[4, 5, 6]",2,True
7,83,4,[4],1,True
7,84,4,"[4, 5]",1,True
7,85,2,[2],1,True
7,86,5,[5],1,True
7,87,6,[6],1,True
7,88,6,[6],1,True
7,89,4,"[0, 1, 2, 3, 4]",2,True
7,90,6,[6],1,True
7,91,4,"[0, 1, 4]",2,True
7,92,4,"[4, 5]",2,True
7,93,1,"[6, 7]",2,False
7,94,4,"[4, 5]",1,True
7,95,6,"[0, 1, 4, 5, 6, 7]",6,True
7,96,4,"[3, 4]",2,True
7,97,5,[5],1,True
7,98,5,"[4, 5]",2,True
7,99,4,"[0, 1, 2, 3, 4, 5]",2,True
8,0,2,"[2, 4, 5]",2,True
8,1,7,"[0, 1, 2, 3, 6, 7]",3,True
8,2,2,"[2, 3, 4, 5, 6, 7]",2,True
8,3,3,"[0, 1, 2, 3, 4]",3,True
8,4,1,"[0, 1]",1,True
8,5,2,[2],1,True
8,6,2,"[0, 1, 2]",2,True
8,7,3,"[0, 1, 2, 3]",1,True
8,8,1,"[0, 1, 2, 3]",1,True
8,9,2,[2],1,True
8,10,2,"[0, 1, 2, 3]",1,True
8,11,2,"[0, 1, 2, 3]",2,True
8,12,2,[2],1,True
8,13,7,"[5, 6, 7]",2,True
8,14,2,"[0, 1, 2, 3, 4, 5, 6, 7]",2,True
8,15,6,"[1, 4, 5, 6, 7]",2,True
8,16,2,"[0, 1, 2, 3, 7]",3,True
8,17,5,"[2, 4, 5, 6, 7]",2,True
8,18,3,"[2, 3]",1,True
8,19,2,"[2, 3, 4, 5, 6, 7]",1,True
8,20,3,"[1, 2, 3]",3,True
8,21,2,"[2, 3, 4]",2,True
8,22,2,[2],1,True
8,23,7,[7],1,True
8,24,0,[4],1,False
8,25,2,[2],1,True
8,26,0,"[0, 1, 2, 3]",3,True
8,27,4,"[4, 5, 6, 7]",1,True
8,28,1,[1],1,True
8,29,1,[1],1,True
8,30,6,[6],1,True
8,31,3,"[0, 1, 2, 3]",1,True
8,32,2,"[0, 1, 2, 3]",2,True
8,33,2,"[0, 1, 2, 3]",2,True
8,34,2,"[2, 3]",1,True
8,35,2,"[4, 5, 7]",2,False
8,36,2,"[2, 3, 4, 5, 6, 7]",1,True
8,37,2,"[0, 1, 2, 3]",2,True
8,38,3,"[2, 3]",1,True
8,39,6,"[2, 3, 6]",3,True
8,40,2,"[0, 1, 2, 3]",1,True
8,41,2,"[2, 3]",1,True
8,42,3,"[0, 1, 3]",3,True
8,43,3,"[0, 1, 3]",3,True
8,44,5,"[4, 5, 6, 7]",3,True
8,45,3,[3],1,True
8,46,3,"[0, 1, 2, 3]",1,True
8,47,4,"[0, 1, 2, 3, 4]",5,True
8,48,1,"[0, 1, 4, 5]",4,True
8,49,1,"[1, 6, 7]",3,True
8,50,2,[2],1,True
8,51,2,"[0, 1, 2, 3]",1,True
8,52,2,"[2, 3, 4]",2,True
8,53,6,[6],1,True
8,54,1,"[0, 1, 2, 3]",1,True
8,55,6,[6],1,True
8,56,2,"[0, 1, 2, 3]",1,True
8,57,2,"[0, 1, 2, 3]",2,True
8,58,3,[3],1,True
8,59,5,[5],1,True
8,60,2,"[0, 1, 2, 3, 5]",2,True
8,61,2,"[2, 3, 5, 6]",3,True
8,62,3,[3],1,True
8,63,3,"[2, 3]",1,True
8,64,2,[2],1,True
8,65,2,"[2, 4]",2,True
8,66,1,[1],1,True
8,67,4,[4],1,True
8,68,1,"[1, 4, 5]",3,True
8,69,2,"[2, 3]",1,True
8,70,6,[6],1,True
8,71,1,[1],1,True
8,72,2,[2],1,True
8,73,2,"[2, 3]",1,True
8,74,2,[2],1,True
8,75,2,"[6, 7]",1,False
8,76,2,"[0, 1, 2, 3]",2,True
8,77,2,"[2, 3, 7]",3,True
8,78,2,"[2, 3, 4, 5]",2,True
8,79,2,[2],1,True
8,80,5,"[2, 3]",2,False
8,81,2,"[2, 3, 7]",2,True
8,82,2,[2],1,True
8,83,2,"[0, 1, 2, 3, 4, 5, 6, 7]",4,True
8,84,1,"[0, 1, 4, 5]",3,True
8,85,3,[3],1,True
8,86,2,"[2, 3, 4, 5, 6, 7]",2,True
8,87,2,"[2, 3]",1,True
8,88,2,[2],1,True
8,89,1,[1],1,True
8,90,2,"[2, 3]",1,True
8,91,1,[1],1,True
8,92,5,"[2, 3, 5]",3,True
8,93,2,"[0, 1, 2, 3, 4]",3,True
8,94,2,"[0, 1, 2, 3]",1,True
8,95,6,[6],1,True
8,96,3,"[0, 1, 2, 3]",2,True
8,97,1,[1],1,True
8,98,2,[2],1,True
8,99,3,"[0, 1, 2, 3]",4,True
9,0,2,"[0, 1, 2, 3]",1,True
9,1,4,[2],1,False
9,2,3,"[2, 3]",1,True
9,3,2,[4],1,False
9,4,3,"[0, 1, 2, 3, 4, 7]",3,True
9,5,3,"[2, 3]",1,True
9,6,3,"[2, 3]",1,True
9,7,4,"[0, 1, 2, 3, 4, 5, 6, 7]",4,True
9,8,6,"[2, 6, 7]",2,True
9,9,3,"[0, 1, 2, 3, 5]",3,True
9,10,3,"[0, 1, 2, 3]",1,True
9,11,0,"[0, 3, 4]",3,True
9,12,3,"[2, 3, 4, 7]",4,True
9,13,3,"[3, 6, 7]",2,True
9,14,3,"[3, 4, 5]",2,True
9,15,3,"[4, 6]",2,False
9,16,2,"[2, 3]",1,True
9,17,2,"[0, 1, 2, 3]",1,True
9,18,5,"[1, 5]",2,True
9,19,2,"[2, 3]",1,True
9,20,6,"[2, 3]",1,False
9,21,3,"[2, 3]",1,True
9,22,3,"[0, 1, 2, 3]",2,True
9,23,2,"[0, 1, 2, 3]",1,True
9,24,2,"[0, 1, 2, 3, 4, 5, 6, 7]",1,True
9,25,3,"[3, 4, 5, 6, 7]",3,True
9,26,3,[3],1,True
9,27,3,"[0, 1, 2, 3]",2,True
9,28,3,"[0, 1, 2, 3, 6]",3,True
9,29,3,"[2, 3]",1,True
9,30,0,"[0, 1, 2, 3]",1,True
9,31,0,"[0, 1, 3, 4, 5, 6, 7]",3,True
9,32,3,"[0, 1, 2, 3, 6]",3,True
9,33,0,"[0, 3, 4]",3,True
9,34,3,"[0, 1, 2, 3]",2,True
9,35,3,[3],1,True
9,36,2,"[2, 3]",1,True
9,37,7,"[0, 2, 3, 4, 5, 6, 7]",5,True
