,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_ll,plan_rho,learn_rho,plan_alpha
1572,72,72,15,1078,3,2,2,1,False,0,0,23,test,0.5863727060910977,0.4273961992019114,-0.8827899668895504,2.87,0.8678947368421053,0.2088548478275889,-0.2342738234066559,0.81,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
1573,73,73,25,1103,2,2,2,0,True,0,0,23,train,0.8211453067679484,0.4251519725939872,-0.19705519765306825,2.87,0.8678947368421053,0.5411161290639209,-0.614121366860635,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1574,74,74,17,1120,5,5,2,3,True,0,0,23,train,0.24524252783238917,0.4297280751491608,-1.4055076485547786,2.87,0.8678947368421053,0.021426675180158148,-3.8431186294494264,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1575,75,75,20,1140,1,4,2,2,False,0,0,23,test,0.4372856753207639,0.42858929834676307,-0.5749831958219028,2.87,0.8678947368421053,0.11537621269674007,-0.12259282344680293,0.81,0.6334270738007383,-1.0035577973695002,0.9289473684210526,0.95,1.0
1576,76,76,13,1153,2,2,2,0,True,0,0,23,train,0.8221198123120569,0.4267412004015018,-0.19586913747685805,2.87,0.8678947368421053,0.5398495480126025,-0.6164647930356055,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1577,77,77,19,1172,1,1,2,2,True,0,0,23,train,0.4438972075537486,0.43115532399949114,-0.8121622578721197,2.87,0.8678947368421053,0.12107034226971883,-2.1113835612265994,0.81,0.6334270738007383,-0.4566104021839778,0.9289473684210526,0.95,1.0
1578,78,78,21,1193,2,2,2,0,True,0,0,23,train,0.8236573150306771,0.42931137421161597,-0.19400071539179978,2.87,0.8678947368421053,0.5404539714391909,-0.6153458047535653,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1579,79,79,22,1215,2,2,2,0,True,0,0,23,train,0.8261803096254637,0.43361641868943585,-0.1909422367587309,2.87,0.8678947368421053,0.5453383174526958,-0.6063489109461372,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1580,80,80,11,1226,2,2,2,0,True,1,4,23,train,0.8286308292015315,0.4378550992103822,-0.1879805436569332,2.87,0.8678947368421053,0.5501146921481154,-0.5976284913168328,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1581,81,81,15,1241,2,2,2,0,True,0,0,23,train,0.8310118458607306,0.44202873726119446,-0.18511122928156207,2.87,0.8678947368421053,0.55478658740321,-0.589171766386668,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1582,82,82,15,1256,1,1,2,2,True,0,0,23,train,0.4438632499196281,0.44613863287331823,-0.8122387596668351,2.87,0.8678947368421053,0.12264032453212667,-2.0984993982044777,0.81,0.6334270738007383,-0.4566104021839778,0.9289473684210526,0.95,1.0
1583,83,83,18,1274,4,1,2,3,False,0,0,23,train,0.244451909695563,0.4443322234600308,-0.2803118456823922,2.87,0.8678947368421053,0.023275437061435617,-0.023550587936810554,0.81,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
1584,84,84,15,1289,5,5,2,3,True,0,0,23,train,0.24289709446408017,0.4432770388089762,-1.415117404906072,2.87,0.8678947368421053,0.022682171377620772,-3.786176064951341,0.81,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
1585,85,85,20,1309,2,4,2,0,False,0,0,23,train,0.8311636650442837,0.4422421936152023,-1.778825465507209,2.87,0.8678947368421053,0.5512761272303368,-0.8013475631149337,0.81,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
1586,86,86,17,1326,1,0,2,2,False,0,0,23,train,0.4487458370930629,0.44618283324596286,-0.5955593004909797,2.87,0.8678947368421053,0.12721406369602073,-0.13606495790201142,0.81,0.6334270738007383,-1.0035577973695002,0.9289473684210526,0.95,1.0
